Marital_status,Application_order,Course,Previous_qualification,Mother's_qualification,Father's_qualification,Admission_grade,Educational_special_needs,Gender,Scholarship_holder,Age_at_enrollment,Unemployment_rate,Inflation_rate,GDP,Target
single,1,Veterinary Nursing,1,38,19,112.7,no,male,no,19,11.1,0.6,2.02,Graduate
divorced,1,Social Service (evening attendance),1,37,37,143,no,male,no,37,12.7,3.7,-1.7,Graduate
single,1,Animation and Multimedia Design,1,38,37,155.1,no,male,yes,18,12.7,3.7,-1.7,Graduate
divorced,1,Management (evening attendance),1,37,37,127.6,no,male,no,29,7.6,2.6,0.32,Enrolled
married,1,Nursing,38,37,37,146.6,no,male,no,37,13.9,-0.3,0.79,Graduate
single,1,Nursing,1,37,37,141,no,male,no,36,12.4,0.5,1.79,Dropout
single,2,Advertising and Marketing Management,1,1,38,120.6,no,male,no,19,8.9,1.4,3.51,Graduate
single,1,Nursing,1,19,1,110,no,male,yes,33,9.4,-0.8,-3.12,Graduate
single,1,Informatics Engineering,1,1,1,108.6,no,male,no,34,15.5,2.8,-4.06,Dropout
single,1,Tourism,1,3,19,134.9,no,female,no,18,12.4,0.5,1.79,Graduate
single,1,Equinculture,39,3,1,120,no,female,no,20,12.4,0.5,1.79,Dropout
single,1,Journalism and Communication,1,19,37,141.3,no,female,yes,19,13.9,-0.3,0.79,Graduate
single,3,Veterinary Nursing,1,19,19,135.6,no,female,no,20,13.9,-0.3,0.79,Graduate
single,1,Social Service,1,19,19,121.5,no,female,yes,19,12.4,0.5,1.79,Graduate
single,4,Nursing,1,19,19,125,no,female,no,19,12.4,0.5,1.79,Graduate
single,2,Journalism and Communication,1,37,19,119.1,no,female,yes,22,9.4,-0.8,-3.12,Graduate
single,1,Advertising and Marketing Management,1,12,12,126.6,no,female,no,18,11.1,0.6,2.02,Enrolled
single,1,Journalism and Communication,1,1,38,116.7,no,female,yes,18,12.4,0.5,1.79,Graduate
single,3,Nursing,1,1,19,120.1,no,female,no,19,12.4,0.5,1.79,Enrolled
single,1,Basic Education,1,38,37,124.9,no,female,yes,19,12.7,3.7,-1.7,Graduate
single,1,Nursing,1,19,1,114,no,female,no,31,7.6,2.6,0.32,Dropout
single,5,Nursing,1,1,1,131.1,no,female,no,18,11.1,0.6,2.02,Graduate
single,1,Social Service,1,1,19,129.3,no,female,yes,19,10.8,1.4,1.74,Graduate
single,1,Animation and Multimedia Design,1,3,38,129.7,no,female,no,18,13.9,-0.3,0.79,Graduate
single,1,Social Service,1,37,38,120.8,no,female,yes,19,15.5,2.8,-4.06,Graduate
single,1,Nursing,1,19,19,135,no,female,no,19,7.6,2.6,0.32,Graduate
single,1,Management,1,37,37,117.8,no,female,yes,19,10.8,1.4,1.74,Enrolled
married,1,Social Service (evening attendance),3,37,34,130,no,female,no,30,7.6,2.6,0.32,Graduate
single,1,Journalism and Communication,1,19,1,117.6,no,female,no,18,16.2,0.3,-0.92,Enrolled
single,6,Nursing,1,1,1,130.8,no,female,no,18,12.7,3.7,-1.7,Graduate
single,5,Veterinary Nursing,1,5,3,111.9,no,female,no,21,12.7,3.7,-1.7,Dropout
single,1,Social Service,1,1,38,145.9,no,female,yes,19,13.9,-0.3,0.79,Graduate
single,1,Advertising and Marketing Management,1,1,1,109.1,no,female,yes,19,12.4,0.5,1.79,Enrolled
single,5,Nursing,1,3,19,120.3,no,female,no,19,13.9,-0.3,0.79,Enrolled
single,1,Equinculture,1,19,19,113.5,no,female,no,19,8.9,1.4,3.51,Dropout
single,2,Advertising and Marketing Management,1,1,19,135.4,no,female,yes,19,8.9,1.4,3.51,Graduate
married,1,Management (evening attendance),1,37,37,130.2,no,female,yes,39,16.2,0.3,-0.92,Graduate
single,2,Communication Design,1,3,4,136.4,no,female,no,18,7.6,2.6,0.32,Enrolled
single,1,Animation and Multimedia Design,1,3,1,126.9,no,female,no,20,12.7,3.7,-1.7,Dropout
single,5,Management,1,19,38,119.8,no,female,no,19,8.9,1.4,3.51,Graduate
single,3,Management,1,1,1,124.4,no,female,no,18,11.1,0.6,2.02,Enrolled
married,1,Agronomy,1,3,3,120,no,female,no,34,11.1,0.6,2.02,Enrolled
single,2,Advertising and Marketing Management,1,37,37,111.8,no,female,no,22,7.6,2.6,0.32,Enrolled
single,1,Veterinary Nursing,1,19,19,130,no,female,no,24,13.9,-0.3,0.79,Graduate
married,1,Management,1,19,37,138,no,female,no,34,7.6,2.6,0.32,Graduate
married,1,Management (evening attendance),1,34,34,114.6,no,female,no,46,7.6,2.6,0.32,Dropout
married,2,Management,1,37,37,108,no,female,no,50,9.4,-0.8,-3.12,Enrolled
single,1,Management (evening attendance),1,37,37,140,no,female,no,37,15.5,2.8,-4.06,Dropout
single,2,Veterinary Nursing,1,38,19,134.7,no,female,no,18,8.9,1.4,3.51,Graduate
single,1,Veterinary Nursing,1,37,37,110,no,female,yes,25,11.1,0.6,2.02,Enrolled
married,1,Agronomy,1,37,37,104.8,no,female,no,46,15.5,2.8,-4.06,Graduate
married,1,Communication Design,1,3,1,126.5,no,female,yes,30,13.9,-0.3,0.79,Graduate
divorced,1,Management (evening attendance),1,37,37,118.1,no,female,no,37,12.7,3.7,-1.7,Dropout
married,1,Management (evening attendance),1,37,37,119.9,no,female,no,50,12.7,3.7,-1.7,Enrolled
single,1,Agronomy,39,38,38,160,no,female,no,20,12.4,0.5,1.79,Graduate
married,2,Oral Hygiene,12,34,34,100.5,no,female,no,39,11.1,0.6,2.02,Dropout
married,1,Journalism and Communication,19,37,37,110,no,female,no,53,15.5,2.8,-4.06,Dropout
married,1,Management,1,37,37,100,no,female,no,54,15.5,2.8,-4.06,Dropout
single,1,Veterinary Nursing,39,3,3,140,no,female,no,19,13.9,-0.3,0.79,Graduate
single,2,Journalism and Communication,1,1,1,109,no,female,no,20,8.9,1.4,3.51,Dropout
single,3,Journalism and Communication,1,1,37,120.9,no,female,no,18,8.9,1.4,3.51,Graduate
single,1,Agronomy,42,1,1,125.8,no,female,no,21,8.9,1.4,3.51,Graduate
single,3,Communication Design,1,1,1,161.2,no,female,no,18,13.9,-0.3,0.79,Graduate
single,1,Nursing,1,19,19,122,no,female,no,19,11.1,0.6,2.02,Dropout
single,1,Nursing,1,1,1,127.9,no,female,yes,18,11.1,0.6,2.02,Dropout
single,1,Journalism and Communication,1,1,3,135.8,no,female,no,19,11.1,0.6,2.02,Graduate
single,1,Animation and Multimedia Design,1,1,1,149.7,no,female,yes,18,13.9,-0.3,0.79,Dropout
single,2,Advertising and Marketing Management,1,2,1,137.3,no,female,no,19,12.7,3.7,-1.7,Graduate
divorced,1,Social Service (evening attendance),12,34,34,106,no,female,no,48,7.6,2.6,0.32,Enrolled
divorced,1,Social Service,1,37,37,110,no,female,no,34,13.9,-0.3,0.79,Graduate
single,1,Veterinary Nursing,1,3,3,146.4,no,female,no,18,7.6,2.6,0.32,Graduate
married,1,Social Service (evening attendance),1,37,37,121,no,female,no,50,10.8,1.4,1.74,Graduate
single,1,Basic Education,1,37,37,125.2,no,female,no,41,12.4,0.5,1.79,Graduate
single,2,Journalism and Communication,1,1,1,119.6,no,female,yes,22,7.6,2.6,0.32,Dropout
divorced,1,Management,1,37,37,142.8,no,female,no,43,7.6,2.6,0.32,Graduate
married,1,Social Service (evening attendance),19,3,19,123.5,no,female,no,50,10.8,1.4,1.74,Dropout
single,1,Agronomy,19,37,37,100,no,female,no,60,13.9,-0.3,0.79,Graduate
married,1,Management,1,37,37,140,no,female,no,41,9.4,-0.8,-3.12,Enrolled
married,1,Management (evening attendance),19,37,37,150.3,no,female,no,47,7.6,2.6,0.32,Graduate
single,1,Animation and Multimedia Design,3,3,3,128.2,no,female,no,22,11.1,0.6,2.02,Graduate
married,1,Nursing,1,37,37,114.3,no,female,no,41,10.8,1.4,1.74,Dropout
married,1,Management (evening attendance),1,38,37,117.3,no,female,no,28,7.6,2.6,0.32,Enrolled
facto union,1,Tourism,2,37,37,120,no,female,no,32,10.8,1.4,1.74,Graduate
married,1,Management (evening attendance),12,37,34,110.7,no,female,no,50,7.6,2.6,0.32,Dropout
single,1,Management,1,1,37,118,no,female,no,53,8.9,1.4,3.51,Enrolled
single,1,Oral Hygiene,1,3,3,169.2,no,female,no,54,12.4,0.5,1.79,Dropout
single,1,Social Service (evening attendance),1,37,37,106.8,no,female,no,49,13.9,-0.3,0.79,Enrolled
married,1,Basic Education,1,37,37,100,no,female,no,34,12.7,3.7,-1.7,Dropout
divorced,1,Social Service (evening attendance),1,38,37,144.5,no,female,no,45,16.2,0.3,-0.92,Dropout
divorced,1,Social Service (evening attendance),19,37,37,134.5,no,female,yes,47,12.4,0.5,1.79,Graduate
single,1,Social Service,1,19,19,114.3,no,female,no,22,9.4,-0.8,-3.12,Enrolled
married,1,Management (evening attendance),1,37,37,113.4,no,female,no,33,12.4,0.5,1.79,Dropout
married,1,Social Service (evening attendance),1,37,37,128,no,female,yes,43,8.9,1.4,3.51,Graduate
single,1,Agronomy,3,37,37,120,no,female,no,54,15.5,2.8,-4.06,Graduate
single,1,Social Service (evening attendance),2,37,37,147.5,no,female,no,39,12.7,3.7,-1.7,Graduate
married,1,Management (evening attendance),1,37,37,120.7,no,female,no,39,7.6,2.6,0.32,Graduate
single,1,Basic Education,1,19,37,153.7,no,female,yes,18,15.5,2.8,-4.06,Graduate
single,1,Social Service,1,37,37,121.9,no,female,yes,19,16.2,0.3,-0.92,Graduate
single,4,Advertising and Marketing Management,1,38,19,119.4,no,female,yes,18,8.9,1.4,3.51,Graduate
married,1,Social Service (evening attendance),12,34,34,157.8,no,female,no,44,7.6,2.6,0.32,Graduate
single,1,Management (evening attendance),1,3,1,154,no,female,no,27,12.4,0.5,1.79,Dropout
single,2,Advertising and Marketing Management,1,1,19,135.9,no,female,yes,18,8.9,1.4,3.51,Graduate
married,1,Social Service (evening attendance),1,34,34,130,no,female,no,45,9.4,-0.8,-3.12,Dropout
single,4,Basic Education,1,38,37,118.9,no,female,no,20,7.6,2.6,0.32,Graduate
married,1,Social Service (evening attendance),1,37,37,152.4,no,female,no,40,10.8,1.4,1.74,Graduate
single,1,Management (evening attendance),1,37,37,147.8,no,female,no,40,13.9,-0.3,0.79,Enrolled
single,1,Nursing,1,3,3,100,no,female,no,18,13.9,-0.3,0.79,Graduate
single,6,Nursing,1,3,19,129,no,female,no,21,12.7,3.7,-1.7,Graduate
single,2,Animation and Multimedia Design,1,2,1,148.9,no,female,no,20,9.4,-0.8,-3.12,Graduate
married,1,Management (evening attendance),2,37,37,120,no,female,no,36,9.4,-0.8,-3.12,Enrolled
married,1,Social Service (evening attendance),3,19,19,170,no,female,no,27,9.4,-0.8,-3.12,Dropout
married,1,Oral Hygiene,1,38,38,130,no,female,no,32,12.7,3.7,-1.7,Graduate
single,1,Social Service,1,1,1,119.2,no,female,yes,18,8.9,1.4,3.51,Graduate
single,1,Social Service (evening attendance),1,37,37,129,no,female,no,37,16.2,0.3,-0.92,Dropout
single,1,Journalism and Communication,1,3,1,132.5,no,female,no,19,10.8,1.4,1.74,Graduate
divorced,2,Social Service (evening attendance),1,37,38,115,no,female,yes,41,10.8,1.4,1.74,Graduate
married,4,Nursing,1,1,37,128,no,female,yes,18,7.6,2.6,0.32,Graduate
single,1,Veterinary Nursing,1,37,37,125.1,no,female,no,21,7.6,2.6,0.32,Graduate
single,1,Agronomy,1,1,19,140,no,female,no,23,12.4,0.5,1.79,Dropout
single,2,Journalism and Communication,1,1,1,120.9,no,female,no,18,13.9,-0.3,0.79,Dropout
single,6,Nursing,1,19,19,135.3,no,female,no,18,9.4,-0.8,-3.12,Graduate
single,4,Veterinary Nursing,1,34,34,125.2,no,female,no,21,7.6,2.6,0.32,Dropout
single,2,Social Service,1,22,30,135.7,no,female,no,19,7.6,2.6,0.32,Graduate
legally separated,2,Management,1,37,37,110,no,female,no,47,9.4,-0.8,-3.12,Dropout
legally separated,1,Social Service (evening attendance),1,37,37,119,no,female,yes,48,10.8,1.4,1.74,Enrolled
married,1,Social Service (evening attendance),3,37,37,110,no,female,no,39,16.2,0.3,-0.92,Graduate
single,1,Nursing,1,38,38,115.2,no,female,no,19,11.1,0.6,2.02,Graduate
single,1,Management (evening attendance),2,37,37,112.9,no,female,no,38,9.4,-0.8,-3.12,Dropout
facto union,1,Agronomy,19,19,1,119.4,no,female,no,27,8.9,1.4,3.51,Dropout
single,1,Animation and Multimedia Design,1,19,19,152.9,no,female,yes,18,12.4,0.5,1.79,Graduate
single,1,Social Service (evening attendance),1,19,37,117.5,no,female,no,34,12.7,3.7,-1.7,Enrolled
married,1,Social Service,19,37,37,98.5,no,female,no,48,15.5,2.8,-4.06,Dropout
single,1,Advertising and Marketing Management,1,34,34,108,no,female,no,25,7.6,2.6,0.32,Dropout
married,1,Nursing,1,19,37,120,no,female,yes,32,12.7,3.7,-1.7,Graduate
single,1,Journalism and Communication,1,37,37,150.2,no,female,yes,18,16.2,0.3,-0.92,Graduate
single,1,Social Service (evening attendance),39,1,3,139.2,no,female,no,20,12.4,0.5,1.79,Graduate
single,1,Management,1,19,37,130,no,female,no,20,7.6,2.6,0.32,Graduate
single,1,Animation and Multimedia Design,1,37,37,115.7,no,female,no,20,9.4,-0.8,-3.12,Dropout
single,3,Nursing,1,1,1,127,no,female,no,19,9.4,-0.8,-3.12,Enrolled
single,1,Management (evening attendance),9,37,34,118.1,no,female,no,39,7.6,2.6,0.32,Dropout
single,1,Equinculture,1,6,6,119.1,no,female,no,29,10.8,1.4,1.74,Dropout
single,1,Management (evening attendance),1,37,37,111.9,no,female,no,36,12.7,3.7,-1.7,Dropout
single,6,Nursing,1,19,19,130.5,no,female,no,18,12.7,3.7,-1.7,Graduate
married,1,Social Service (evening attendance),12,34,34,135,no,female,no,51,7.6,2.6,0.32,Dropout
single,1,Journalism and Communication,1,34,34,130,no,female,no,23,7.6,2.6,0.32,Dropout
single,1,Veterinary Nursing,1,29,10,150,no,female,no,21,10.8,1.4,1.74,Dropout
single,5,Basic Education,1,34,34,150.2,no,female,no,28,9.4,-0.8,-3.12,Dropout
married,1,Management (evening attendance),1,37,37,127.1,no,female,no,34,7.6,2.6,0.32,Enrolled
single,1,Social Service (evening attendance),1,37,37,107.5,no,female,no,41,12.7,3.7,-1.7,Dropout
divorced,1,Social Service (evening attendance),3,37,37,130,no,female,yes,43,9.4,-0.8,-3.12,Graduate
married,2,Oral Hygiene,1,1,3,152.8,no,female,no,28,12.4,0.5,1.79,Enrolled
single,1,Animation and Multimedia Design,1,40,1,160.1,no,female,yes,19,8.9,1.4,3.51,Graduate
single,1,Agronomy,1,19,19,140,no,female,no,26,15.5,2.8,-4.06,Graduate
single,4,Nursing,1,4,3,110.7,no,female,no,18,12.4,0.5,1.79,Graduate
married,1,Basic Education,1,37,19,138.3,no,female,no,45,11.1,0.6,2.02,Dropout
single,1,Basic Education,39,3,37,150,no,female,no,19,12.4,0.5,1.79,Dropout
single,6,Advertising and Marketing Management,1,4,1,112.3,no,female,no,20,11.1,0.6,2.02,Graduate
single,6,Basic Education,1,1,19,122,no,female,no,18,7.6,2.6,0.32,Graduate
single,1,Veterinary Nursing,1,3,3,141.7,no,female,no,27,12.4,0.5,1.79,Dropout
married,1,Agronomy,1,19,38,118.4,no,female,no,20,13.9,-0.3,0.79,Graduate
single,3,Veterinary Nursing,1,1,1,128.7,no,female,no,18,8.9,1.4,3.51,Graduate
married,2,Advertising and Marketing Management,1,37,37,100,no,female,no,35,9.4,-0.8,-3.12,Enrolled
single,1,Animation and Multimedia Design,1,37,37,100.8,yes,female,no,26,16.2,0.3,-0.92,Dropout
divorced,1,Social Service,1,37,37,125.5,no,female,yes,39,12.7,3.7,-1.7,Graduate
single,1,Animation and Multimedia Design,1,37,37,124,no,female,no,18,7.6,2.6,0.32,Graduate
single,1,Nursing,3,37,37,130,no,female,no,36,16.2,0.3,-0.92,Dropout
married,1,Social Service (evening attendance),3,37,37,160.5,no,female,no,38,13.9,-0.3,0.79,Graduate
married,1,Basic Education,19,37,19,100,no,female,no,45,7.6,2.6,0.32,Dropout
facto union,1,Tourism,1,2,2,103,no,female,no,62,10.8,1.4,1.74,Graduate
single,1,Advertising and Marketing Management,1,1,1,103,no,female,yes,20,10.8,1.4,1.74,Graduate
single,1,Nursing,1,19,37,131.5,no,female,no,18,10.8,1.4,1.74,Graduate
single,3,Communication Design,1,1,1,121.4,no,female,no,18,9.4,-0.8,-3.12,Dropout
married,1,Management (evening attendance),3,1,3,137.3,no,female,no,23,9.4,-0.8,-3.12,Graduate
single,1,Communication Design,1,19,19,138.4,no,female,yes,19,13.9,-0.3,0.79,Dropout
single,1,Management,1,1,3,131.1,no,female,yes,19,8.9,1.4,3.51,Graduate
single,1,Nursing,1,3,3,100,no,female,no,18,13.9,-0.3,0.79,Graduate
single,4,Nursing,1,4,1,133,no,female,no,18,9.4,-0.8,-3.12,Enrolled
single,2,Social Service (evening attendance),1,35,37,100,no,female,no,41,7.6,2.6,0.32,Graduate
single,1,Advertising and Marketing Management,1,19,3,159,no,female,yes,51,12.4,0.5,1.79,Graduate
single,2,Social Service,1,19,19,120.6,no,female,no,24,16.2,0.3,-0.92,Graduate
single,1,Management (evening attendance),3,19,1,134,no,female,no,25,16.2,0.3,-0.92,Dropout
single,1,Veterinary Nursing,1,1,1,139.4,no,female,no,18,7.6,2.6,0.32,Enrolled
single,6,Management,1,37,37,116.5,no,female,no,20,7.6,2.6,0.32,Graduate
single,1,Animation and Multimedia Design,1,1,19,113.9,yes,female,no,19,13.9,-0.3,0.79,Dropout
facto union,1,Management (evening attendance),3,3,3,130,no,female,no,41,16.2,0.3,-0.92,Graduate
single,2,Tourism,1,1,19,129.9,no,female,yes,19,8.9,1.4,3.51,Graduate
single,1,Basic Education,12,1,3,133.7,no,female,no,28,16.2,0.3,-0.92,Dropout
single,3,Communication Design,1,5,3,124.8,no,female,no,21,12.4,0.5,1.79,Graduate
single,1,Veterinary Nursing,1,3,2,133.6,no,female,no,22,9.4,-0.8,-3.12,Dropout
single,4,Journalism and Communication,1,37,19,133.5,no,female,no,18,10.8,1.4,1.74,Graduate
single,1,Communication Design,1,19,37,128,no,female,yes,19,10.8,1.4,1.74,Graduate
single,6,Nursing,1,3,19,127.2,no,female,yes,19,11.1,0.6,2.02,Graduate
single,1,Basic Education,3,19,19,150,no,female,no,25,10.8,1.4,1.74,Graduate
single,4,Nursing,6,1,19,127.8,no,female,yes,18,7.6,2.6,0.32,Graduate
single,1,Communication Design,1,37,19,125.2,no,female,no,19,12.7,3.7,-1.7,Graduate
single,2,Basic Education,1,19,1,110,no,female,no,20,10.8,1.4,1.74,Enrolled
married,1,Social Service (evening attendance),19,34,34,100,no,female,no,46,7.6,2.6,0.32,Graduate
single,1,Animation and Multimedia Design,1,3,3,151.4,no,female,no,19,8.9,1.4,3.51,Graduate
single,2,Tourism,1,38,19,125.1,no,female,no,18,7.6,2.6,0.32,Enrolled
single,1,Equinculture,1,19,19,163.3,no,female,yes,18,13.9,-0.3,0.79,Graduate
single,1,Nursing,1,37,37,118,no,female,yes,19,10.8,1.4,1.74,Graduate
single,2,Journalism and Communication,1,3,3,140.2,no,female,no,20,16.2,0.3,-0.92,Dropout
married,1,Social Service (evening attendance),1,37,37,128.5,no,female,yes,38,9.4,-0.8,-3.12,Graduate
single,1,Journalism and Communication,1,1,38,131.5,no,female,no,18,13.9,-0.3,0.79,Graduate
single,5,Nursing,1,1,1,132.6,no,female,yes,18,13.9,-0.3,0.79,Graduate
single,1,Social Service,1,19,1,122.1,no,female,no,18,13.9,-0.3,0.79,Graduate
single,1,Management,1,3,3,112,no,female,no,20,15.5,2.8,-4.06,Enrolled
single,1,Equinculture,1,3,19,133,no,female,no,19,12.4,0.5,1.79,Graduate
divorced,1,Social Service (evening attendance),1,19,19,127,no,female,no,37,10.8,1.4,1.74,Dropout
single,1,Nursing,1,3,19,130,no,female,no,24,12.7,3.7,-1.7,Enrolled
single,2,Nursing,1,4,1,136.4,no,female,no,19,15.5,2.8,-4.06,Graduate
single,3,Journalism and Communication,1,3,1,129,no,female,yes,19,13.9,-0.3,0.79,Dropout
single,3,Oral Hygiene,1,19,19,119,no,female,yes,19,16.2,0.3,-0.92,Dropout
single,1,Management,1,37,38,128,no,female,yes,18,11.1,0.6,2.02,Graduate
single,4,Nursing,1,19,38,117.1,no,female,yes,18,12.4,0.5,1.79,Graduate
single,4,Management,1,1,19,136.3,no,female,no,18,8.9,1.4,3.51,Graduate
single,5,Management,1,1,38,124.6,no,female,yes,19,11.1,0.6,2.02,Enrolled
single,1,Equinculture,1,40,19,130.7,no,female,no,18,8.9,1.4,3.51,Dropout
single,4,Nursing,1,1,12,115.2,no,female,no,20,12.4,0.5,1.79,Graduate
single,1,Veterinary Nursing,1,3,2,130.2,no,female,no,20,15.5,2.8,-4.06,Graduate
single,1,Veterinary Nursing,1,2,2,128.5,no,female,no,18,12.4,0.5,1.79,Dropout
single,1,Nursing,1,37,37,95,no,female,no,20,12.4,0.5,1.79,Graduate
single,1,Advertising and Marketing Management,1,1,1,119.4,no,female,yes,18,8.9,1.4,3.51,Graduate
single,6,Nursing,1,1,37,123.5,no,female,no,19,12.7,3.7,-1.7,Dropout
single,4,Nursing,1,38,1,133.9,no,female,no,18,15.5,2.8,-4.06,Graduate
single,1,Veterinary Nursing,42,1,19,145.2,no,female,no,20,8.9,1.4,3.51,Graduate
single,1,Nursing,1,3,3,118.8,no,female,no,18,11.1,0.6,2.02,Graduate
single,2,Veterinary Nursing,1,37,37,123.4,no,female,yes,19,9.4,-0.8,-3.12,Graduate
single,6,Social Service,1,3,3,123,no,female,no,19,15.5,2.8,-4.06,Graduate
single,1,Equinculture,1,19,9,118.4,no,female,no,19,7.6,2.6,0.32,Graduate
single,1,Nursing,1,3,1,131.6,no,female,no,18,11.1,0.6,2.02,Graduate
single,1,Basic Education,1,38,19,122.3,no,female,no,19,12.7,3.7,-1.7,Dropout
single,2,Animation and Multimedia Design,1,38,19,151.7,no,female,yes,24,11.1,0.6,2.02,Graduate
single,1,Animation and Multimedia Design,1,19,37,176,no,female,yes,18,12.4,0.5,1.79,Graduate
single,6,Nursing,1,1,1,133,no,female,yes,18,12.7,3.7,-1.7,Graduate
single,4,Journalism and Communication,1,3,19,139.8,yes,female,no,18,10.8,1.4,1.74,Enrolled
single,4,Journalism and Communication,1,41,1,119.6,no,female,no,19,11.1,0.6,2.02,Dropout
single,1,Social Service (evening attendance),1,37,37,134,no,female,yes,35,8.9,1.4,3.51,Graduate
single,6,Management,1,37,37,132,no,female,no,19,7.6,2.6,0.32,Graduate
single,1,Basic Education,3,37,37,130,no,female,no,28,7.6,2.6,0.32,Dropout
single,1,Nursing,1,38,3,141.4,no,female,no,21,13.9,-0.3,0.79,Graduate
single,2,Nursing,1,19,1,128.9,no,female,yes,19,11.1,0.6,2.02,Graduate
single,2,Social Service,1,40,38,118.1,no,female,no,19,8.9,1.4,3.51,Graduate
single,1,Veterinary Nursing,1,3,4,130.6,no,female,no,18,9.4,-0.8,-3.12,Graduate
single,1,Tourism,1,12,1,122,no,female,no,18,7.6,2.6,0.32,Graduate
single,2,Nursing,1,3,3,123,no,female,no,19,12.7,3.7,-1.7,Dropout
single,1,Advertising and Marketing Management,1,1,1,126.7,no,female,yes,20,8.9,1.4,3.51,Graduate
single,1,Journalism and Communication,1,38,19,126.6,no,female,no,18,8.9,1.4,3.51,Graduate
single,1,Basic Education,1,38,38,125.4,no,female,no,19,16.2,0.3,-0.92,Dropout
single,3,Journalism and Communication,1,1,19,136.1,no,female,yes,20,12.4,0.5,1.79,Dropout
single,5,Nursing,1,19,1,128.8,no,female,no,18,11.1,0.6,2.02,Enrolled
single,4,Advertising and Marketing Management,1,1,37,111.1,no,female,no,18,8.9,1.4,3.51,Graduate
single,1,Communication Design,1,3,3,135.9,no,female,yes,21,13.9,-0.3,0.79,Graduate
single,5,Tourism,1,1,37,119.6,no,female,yes,19,12.4,0.5,1.79,Graduate
